id,derived-from,name,organism
BE0001846,"ATP synthase subunit c, sodium ion specific",Propionigenium modestum
BE0001354,Pyruvate oxidase,Lactobacillus plantarum (strain ATCC BAA-793 / NCIMB 8826 / WCFS1)
BE0000397,"Isovaleryl-CoA dehydrogenase, mitochondrial",Humans
BE0001230,Cholesterol oxidase,Brevibacterium sterolicum
BE0000965,"Apoptosis-inducing factor 1, mitochondrial",Humans
BE0001720,UDP-galactopyranose mutase,Escherichia coli (strain K12)
BE0001704,Flavohemoprotein,Cupriavidus necator (strain ATCC 17699 / H16 / DSM 428 / Stanier 337)
BE0002364,NADPH--cytochrome P450 reductase,Humans
BE0001921,"Glutaryl-CoA dehydrogenase, mitochondrial",Humans
BE0001969,Deoxyribodipyrimidine photo-lyase,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)
BE0004566,L-amino-acid oxidase,Humans
BE0001961,"2,4-dienoyl-CoA reductase [NADPH]",Escherichia coli (strain K12)
BE0001784,"2-oxopropyl-CoM reductase, carboxylating",Xanthobacter autotrophicus (strain ATCC BAA-1158 / Py2)
BE0002067,Thioredoxin reductase,Escherichia coli (strain K12)
BE0002064,"5,10-methylenetetrahydrofolate reductase",Escherichia coli (strain K12)
BE0002961,"N,N-dimethylglycine oxidase",Arthrobacter globiformis
BE0002597,NADH peroxidase,Enterococcus faecalis (strain ATCC 700802 / V583)
BE0002962,Ferredoxin--NADP reductase,Anabaena sp. (strain PCC 7119)
BE0002963,Sulfite reductase [NADPH] flavoprotein alpha-component,Escherichia coli (strain K12)
BE0002964,Ferredoxin--NADP reductase,Azotobacter vinelandii
BE0002596,Ferredoxin reductase,Pseudomonas sp. (strain KKS102)
BE0002965,Dihydrolipoyl dehydrogenase,Azotobacter vinelandii
BE0002966,"Amine oxidase, flavin-containing protein",Pseudomonas syringae pv. tomato (strain DC3000)
BE0002967,Deoxyribodipyrimidine photo-lyase,Escherichia coli (strain K12)
BE0002968,Deoxyribodipyrimidine photo-lyase,Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1)
BE0002969,L-aspartate oxidase,Escherichia coli (strain K12)
BE0002970,Cryptochrome DASH,Synechocystis sp. (strain PCC 6803 / Kazusa)
BE0002881,Fumarate reductase flavoprotein subunit,Shewanella frigidimarina (strain NCIMB 400)
BE0004507,NADH-cytochrome b5 reductase 1,Humans
BE0002774,Oxidoreductase,Brevibacterium sterolicum
BE0004480,"NADPH:adrenodoxin oxidoreductase, mitochondrial",Humans
BE0004135,Peroxisomal acyl-coenzyme A oxidase 1,Humans
BE0002971,UDP-N-acetylenolpyruvoylglucosamine reductase,Escherichia coli (strain K12)
BE0004580,FAD-linked sulfhydryl oxidase ALR,Humans
BE0002972,UDP-N-acetylenolpyruvoylglucosamine reductase,Staphylococcus aureus (strain MW2)
BE0002917,Flavohemoprotein,Escherichia coli (strain K12)
BE0002619,Phenol 2-hydroxylase component B,Bacillus thermoglucosidasius
BE0002973,Methylenetetrahydrofolate reductase,Thermus thermophilus
BE0002974,Putidaredoxin reductase,Pseudomonas putida
BE0002975,NAD(P)H dehydrogenase (quinone),Mycobacterium tuberculosis
BE0002976,UDP-galactopyranose mutase,Mycobacterium tuberculosis
BE0002977,4-hydroxybutyryl-CoA dehydratase/vinylacetyl-CoA-Delta-isomerase,Clostridium aminobutyricum
BE0002978,4-cresol dehydrogenase [hydroxylating] flavoprotein subunit,Pseudomonas putida
BE0002979,Alkyl hydroperoxide reductase subunit F,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
BE0002980,Outer membrane protein p64k or PM-6,Neisseria meningitidis
BE0002981,Glutathione reductase,Plasmodium falciparum (isolate K1 / Thailand)
BE0002982,Phenylacetone monooxygenase,Thermobifida fusca (strain YX)
BE0002983,"Benzoate 1,2-dioxygenase electron transfer component",Acinetobacter sp. (strain ADP1)
BE0002984,Putative acyl-CoA dehydrogenase,Thermus thermophilus (strain HB27 / ATCC BAA-163 / DSM 7039)
BE0002985,FkbI,Streptomyces hygroscopicus subsp. ascomyceticus
BE0002616,Dihydrolipoyl dehydrogenase,Pseudomonas putida
BE0002986,Dihydrolipoyl dehydrogenase,Pseudomonas fluorescens
BE0002987,Alkyl hydroperoxide reductase subunit F,Escherichia coli (strain K12)
BE0002988,Ferredoxin--NADP reductase,Nostoc sp. (strain PCC 7120 / UTEX 2576)
BE0002989,Ferredoxin--NADP reductase,Escherichia coli (strain K12)
BE0002990,Mersacidin decarboxylase,Bacillus sp. (strain HIL-Y85/54728)
BE0002991,Protein UshA,Escherichia coli (strain K12)
BE0002992,Oxidoreductase,Marinobacter hydrocarbonoclasticus
BE0002993,Nitrous-oxide reductase,Paracoccus denitrificans
BE0003883,H subunit of photosynthetic reaction center complex,Thermochromatium tepidum
BE0003818,Aquaporin Z,Escherichia coli (strain K12)
BE0003884,Cytochrome b,Rhodobacter sphaeroides
BE0003885,Ubiquinol-cytochrome c reductase iron-sulfur subunit,Rhodobacter sphaeroides
BE0003886,Cytochrome c1,Rhodobacter sphaeroides
BE0001665,"DNA polymerase I, thermostable",Thermus aquaticus
BE0001682,Aquaporin Z,Shigella flexneri
BE0004437,"Type II inositol 1,4,5-trisphosphate 5-phosphatase",Humans
BE0001794,8-amino-7-oxononanoate synthase,Escherichia coli (strain K12)
BE0002627,"dTDP-glucose 4,6-dehydratase",Streptococcus mutans serotype c (strain ATCC 700610 / UA159)
BE0002995,"DTDP-4-dehydrorhamnose 3,5-epimerase",Streptococcus suis
BE0004065,Tryptophan synthase alpha chain,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
BE0004066,Tryptophan synthase beta chain,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
BE0001719,Tryptophan synthase alpha chain,Thermus thermophilus (strain HB27 / ATCC BAA-163 / DSM 7039)
BE0003136,Phosphonoacetaldehyde hydrolase,Bacillus cereus
BE0002443,Cytidine deaminase,Humans
BE0002302,"Glycine cleavage system H protein, mitochondrial",Humans
BE0001766,Intracellular exo-alpha-(1->5)-L-arabinofuranosidase,Geobacillus stearothermophilus
BE0001612,Genome polyprotein,Poliovirus type 1 (strain Mahoney)
BE0003372,Genome polyprotein,HRV-14
BE0004236,Genome polyprotein,SVDV
BE0004148,Genome polyprotein,Poliovirus type 3 (strains P3/Leon/37 and P3/Leon 12A[1]B)
BE0004247,Poliovirus receptor,Humans
BE0003016,Pyrroloquinoline-quinone synthase,Klebsiella pneumoniae
BE0003017,Quinoprotein ethanol dehydrogenase,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)
BE0002909,Quinohemoprotein alcohol dehydrogenase ADH IIB,Pseudomonas putida
BE0001810,Beta-glucosidase A,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0002036,Glucarate dehydratase,Escherichia coli (strain K12)
BE0003515,1-aminocyclopropane-1-carboxylate synthase-like protein 1,Humans
BE0001684,Adenosylhomocysteinase,Humans
BE0001853,Alcohol dehydrogenase,Geobacillus stearothermophilus
BE0001809,Nicotinamide mononucleotide adenylyltransferase 1,Humans
BE0002622,DNA ligase,Enterococcus faecalis (strain ATCC 700802 / V583)
BE0001616,Oxygen-insensitive NAD(P)H nitroreductase,Escherichia coli (strain K12)
BE0001833,Deacetoxycephalosporin C synthase,Streptomyces clavuligerus (strain ATCC 27064 / DSM 738 / JCM 4710 / NBRC 13307 / NCIMB 12785 / NRRL 3585 / VKM Ac-602)
BE0001866,D-2-hydroxyisocaproate dehydrogenase,Lactobacillus paracasei
BE0001599,Protein YceI,Escherichia coli (strain K12)
BE0001807,Flavodoxin,Clostridium beijerinckii
BE0001922,Chorismate synthase,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
BE0002066,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Escherichia coli (strain K12)
BE0003018,FMN-dependent NADH-azoreductase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
BE0003019,Epidermin decarboxylase,Staphylococcus epidermidis
BE0002577,FMN-dependent NADH-azoreductase,Escherichia coli (strain K12)
BE0003020,Chorismate synthase,Helicobacter pylori (strain ATCC 700392 / 26695)
BE0003021,Flavodoxin,Nostoc sp. (strain PCC 7120 / UTEX 2576)
BE0002710,Flavodoxin,Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / NCIMB 8303)
BE0003022,Flavodoxin,Synechococcus elongatus (strain PCC 7942)
BE0003023,Putative uncharacterized protein,Streptococcus mutans serotype c (strain ATCC 700610 / UA159)
BE0003025,tRNA-dihydrouridine synthase,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0003026,Protein NrdI,Bacillus subtilis (strain 168)
BE0003027,Probable aromatic acid decarboxylase,Escherichia coli O157:H7
BE0003028,(S)-mandelate dehydrogenase,Pseudomonas putida
BE0003029,FMN-dependent NADPH-azoreductase,Bacillus subtilis (strain 168)
BE0003030,Flavodoxin,Helicobacter pylori (strain J99 / ATCC 700824)
BE0004105,Serine/threonine-protein kinase Sgk1,Humans
BE0003031,Oxygen-insensitive NAD(P)H nitroreductase,Enterobacter cloacae
BE0002576,Nitric oxide reductase,Moorella thermoacetica (strain ATCC 39073)
BE0003032,Isopentenyl-diphosphate delta-isomerase,Thermus thermophilus (strain HB27 / ATCC BAA-163 / DSM 7039)
BE0003033,Trimethylamine dehydrogenase,Methylophilus methylotrophus
BE0003034,Rubredoxin-oxygen oxidoreductase,Desulfovibrio gigas
BE0002551,Riboflavin biosynthesis protein RibF,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0003035,Morphinone reductase,Pseudomonas putida
BE0002629,NADPH-flavin oxidoreductase,Vibrio harveyi
BE0004614,Ribosomal protein S6 kinase alpha-4,Humans
BE0003036,Phenazine biosynthesis protein PhzG,Pseudomonas fluorescens
BE0004577,Hydroxyacid oxidase 2,Humans
BE0003037,NAD(P)H dehydrogenase (quinone),Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422)
BE0003038,Flavodoxin-1,Escherichia coli (strain K12)
BE0003039,Isopentenyl-diphosphate delta-isomerase,Bacillus subtilis (strain 168)
BE0003040,NADH dehydrogenase,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)
BE0003041,FMN-binding protein,Desulfovibrio vulgaris (strain Miyazaki F / DSM 19637)
BE0003042,Nitroreductase family protein,Bacillus cereus (strain ATCC 14579 / DSM 31)
BE0003043,Phosphopantothenoylcysteine decarboxylase,Humans
BE0002996,PhzG,Pseudomonas aeruginosa
BE0002849,Ferredoxin-dependent glutamate synthase 2,Synechocystis sp. (strain PCC 6803 / Kazusa)
BE0001806,"Alanine racemase, catabolic",Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)
BE0001844,Diaminopimelate decarboxylase,Escherichia coli (strain K12)
BE0001753,Serine hydroxymethyltransferase,Geobacillus kaustophilus (strain HTA426)
BE0001692,Aminomethyltransferase,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0001788,Bifunctional polymyxin resistance protein ArnA,Escherichia coli (strain K12)
BE0003044,"Agmatinase, putative",Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422)
BE0003045,Fatty acid metabolism regulator protein,Bacillus subtilis (strain 168)
BE0003046,Maltose binding protein,Alicyclobacillus acidocaldarius
BE0001932,Thymidylate kinase,Shigella flexneri
BE0001929,Thymidine kinase,EHV-4
BE0002483,"Alpha-L-fucosidase, putative",Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0001038,Chymase,Humans
BE0004453,"Superoxide dismutase [Mn], mitochondrial",Humans
BE0003047,Extracellular subtilisin-like serine proteinase,Vibrio sp. PA-44
BE0003048,Carboxylesterase 2,Pseudomonas fluorescens
BE0003049,Aldehyde oxidoreductase,Desulfovibrio desulfuricans
BE0001802,Nitrite reductase,Paracoccus pantotrophus
BE0004484,Homeobox protein engrailed-2,Humans
BE0001919,Ribonuclease PH,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)
BE0003050,Phosphoprotein,MeV
BE0010006,Glutathione S-transferases (Cytosolic),Humans
BE0009350,DNA polymerase,Human herpesvirus 1
BE0009977,Thymidine kinase,Feline herpesvirus 1
BE0001572,Ribonuclease,Bacillus pumilus
BE0000999,Tumor necrosis factor ligand superfamily member 13B,Humans
BE0004452,Epsin-1,Humans
BE0001842,Structural polyprotein,SINV
BE0004506,Transforming growth factor beta-3,Humans
BE0001718,Nitrite reductase,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)
BE0001749,High-molecular-weight cytochrome c,Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / NCIMB 8303)
BE0001727,Cytochrome c'',Methylophilus methylotrophus
BE0001770,Cytochrome c4,Pseudomonas stutzeri
BE0002028,Cytochrome c-552,Escherichia coli (strain K12)
BE0003051,Cytochrome c-550,Synechocystis sp. (strain PCC 6803 / Kazusa)
BE0003052,Cytochrome c-552,Paracoccus denitrificans
BE0003053,Cytochrome c-551,Pseudomonas stutzeri
BE0003054,Cytochrome c3,Desulfuromonas acetoxidans
BE0003055,Split-Soret cytochrome c,Desulfovibrio desulfuricans (strain ATCC 27774 / DSM 6949)
BE0002904,Cytochrome c-553,Bacillus pasteurii
BE0002793,Cytochrome P450 2C9,Humans
BE0002872,Nine-heme cytochrome c,Desulfovibrio desulfuricans (strain ATCC 27774 / DSM 6949)
BE0003056,"Cytochrome c3, 13 kDa",Desulfovibrio baculatus (strain Norway 4)
BE0003057,Cytochrome c551 peroxidase,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)
BE0002886,Cytochrome c3,Desulfovibrio vulgaris (strain Miyazaki F / DSM 19637)
BE0003058,Cytochrome c',Rhodobacter sphaeroides (strain ATCC 17023 / 2.4.1 / NCIB 8253 / DSM 158)
BE0002916,Cytochrome c3,Desulfovibrio desulfuricans
BE0001639,Maltogenic alpha-amylase,Geobacillus stearothermophilus
BE0002540,Alpha-glucosidase,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0001606,Beta-Ala-Xaa dipeptidase,Lactobacillus delbrueckii subsp. lactis
BE0001930,Neuraminidase,Influenza B virus (strain B/Lee/1940)
BE0004493,Galectin-1,Humans
BE0003059,Protein ninB,Enterobacteria phage lambda
BE0004637,Polycomb protein SCMH1,Humans
BE0001931,Outer membrane protein TolC,Escherichia coli (strain K12)
BE0001579,Threonine--tRNA ligase,Shigella flexneri
BE0001923,Threonine--tRNA ligase,Staphylococcus aureus (strain MW2)
BE0002848,(5R)-carbapenem-3-carboxylate synthase,Pectobacterium carotovorum subsp. carotovorum
BE0001986,4-hydroxy-tetrahydrodipicolinate reductase,Escherichia coli (strain K12)
BE0001948,Acyl carrier protein,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
BE0001588,Circadian clock protein KaiB,Synechocystis sp. (strain PCC 6803 / Kazusa)
BE0001751,Histidinol dehydrogenase,Escherichia coli (strain K12)
BE0003060,YopE regulator,Yersinia pestis
BE0004532,Unconventional myosin-Ie,Humans
BE0004447,Meiotic recombination protein DMC1/LIM15 homolog,Humans
BE0003061,Guanine deaminase,Bacillus subtilis (strain 168)
BE0002766,"Endo-1,4-beta-xylanase A",Streptomyces lividans
BE0002903,Bacterial hemoglobin,Vitreoscilla stercoraria
BE0003062,Molybdenum cofactor biosynthesis protein B,Bacillus cereus (strain ATCC 14579 / DSM 31)
BE0003063,Uracil-DNA glycosylase inhibitor,Bacteriophage PBS2
BE0003064,Recombination protein RecR,Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422)
BE0003762,cAMP-dependent protein kinase inhibitor alpha,Humans
BE0004371,Alpha-amylase G-6,Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125)
BE0004372,Nickel-binding periplasmic protein,Escherichia coli (strain K12)
BE0004373,Iodotyrosine dehalogenase 1,Humans
BE0004370,Valacyclovir hydrolase,Humans
BE0003065,Exopolyphosphatase,Aquifex aeolicus (strain VF5)
BE0003066,Conserved protein,Mycobacterium tuberculosis
BE0003067,Probable thiol peroxidase,Mycobacterium tuberculosis
BE0001826,Caspase-7,Humans
BE0001729,Genome polyprotein,
BE0003068,"Endo-beta-1,4-xylanase",Cellvibrio japonicus
BE0003069,Reducing end xylose-releasing exo-oligoxylanase,Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125)
BE0003071,"Endo-1,4-beta-xylanase",Bacillus circulans
BE0003073,"Endo-1,4-beta-xylanase",Pseudoalteromonas haloplanktis
BE0002828,Endoxylanase,Cellvibrio mixtus
BE0001102,Prostatic acid phosphatase,Humans
BE0001252,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,Shigella flexneri
BE0004519,"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",Humans
BE0003075,Bifunctional protein GlmU,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4)
BE0004490,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1",Humans
BE0004516,Radixin,Humans
BE0004522,"Inositol 1,4,5-trisphosphate receptor type 1",Humans
BE0001617,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)
BE0002073,"Alpha-2,3-/2,8-sialyltransferase",Campylobacter jejuni
BE0001576,Purine nucleoside phosphorylase,Mycobacterium tuberculosis
BE0001205,"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial",Humans
BE0003078,Deoxyuridine triphosphatase,Trypanosoma cruzi
BE0003079,Pol polyprotein,EIAV
BE0001918,Uracil-DNA glycosylase,HHV-1
BE0001925,Uracil-DNA glycosylase,Escherichia coli O157:H7
BE0002034,Ribosomal small subunit pseudouridine synthase A,Escherichia coli (strain K12)
BE0003080,Uracil-DNA glycosylase,Thermus thermophilus
BE0003081,Pyrimidine-nucleoside phosphorylase,Geobacillus stearothermophilus
BE0001915,tRNA (cmo5U34)-methyltransferase,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
BE0001920,Alpha-xylosidase,Escherichia coli (strain K12)
BE0001926,Granulysin,Humans
BE0001933,Spore coat polysaccharide biosynthesis protein SpsA,Bacillus subtilis (strain 168)
BE0002617,UDP-galactose 4-epimerase,Trypanosoma brucei
BE0001563,Bifunctional P-450/NADPH-P450 reductase,Bacillus megaterium
BE0001924,Ribonuclease 4,Humans
BE0001928,Aspartate carbamoyltransferase catalytic chain,Shigella flexneri
BE0002227,CAD protein,Humans
BE0001927,Shikimate dehydrogenase,Escherichia coli (strain K12)
BE0001681,Aspartate-semialdehyde dehydrogenase,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
BE0002072,NAD(P) transhydrogenase subunit beta,Rhodospirillum rubrum
BE0002069,3-oxoacyl-[acyl-carrier-protein] reductase FabG,Escherichia coli (strain K12)
BE0003011,Dehydrogenase/reductase SDR family member 11,Humans
BE0003118,Oxidoreductase YdhF,Escherichia coli (strain K12)
BE0003119,"2,4-dienoyl-CoA reductase, mitochondrial",Humans
BE0003120,"Oxidoreductase, short chain dehydrogenase/reductase family",Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0003121,Prostaglandin F synthase,Trypanosoma brucei brucei
BE0003122,General stress protein 69,Bacillus subtilis (strain 168)
BE0003123,Bifunctional protein MdtA,Methylobacterium extorquens (strain ATCC 14718 / DSM 1338 / AM1)
BE0003124,Alcohol dehydrogenase,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0002618,"2,5-diketo-D-gluconic acid reductase A",Corynebacterium sp. (strain ATCC 31090)
BE0002574,Protein IolS,Bacillus subtilis (strain 168)
BE0003795,Prostaglandin reductase 1,Humans
BE0003125,Alcohol dehydrogenase (NADP(+)),Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0003126,NADP-dependent fatty aldehyde dehydrogenase,Vibrio harveyi
BE0003127,Aldehyde reductase,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0001995,Thymidine phosphorylase,Escherichia coli (strain K12)
BE0002027,AMP nucleosidase,Escherichia coli (strain K12)
BE0004096,HTH-type transcriptional regulator TtgR,Pseudomonas putida (strain DOT-T1E)
BE0009091,KAT8 regulatory NSL complex subunit 3,Humans
BE0002029,Beta-lactamase SHV-2,Escherichia coli
BE0001722,Formaldehyde-activating enzyme,Methylobacterium extorquens (strain ATCC 14718 / DSM 1338 / AM1)
BE0001746,Soluble calcium-activated nucleotidase 1,Humans
BE0003107,2-keto-3-deoxy-gluconate kinase,Thermus thermophilus (strain HB27 / ATCC BAA-163 / DSM 7039)
BE0002207,Cyclin-dependent kinase 9,Humans
BE0002212,Cyclin-dependent kinase 6,Humans
BE0002224,Cyclin-dependent kinase 8,Humans
BE0001139,Tumor necrosis factor receptor superfamily member 1A,Humans
BE0001236,Steroid Delta-isomerase,Pseudomonas putida
BE0001813,Cell division protein FtsZ,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0004419,Prolyl endopeptidase,Aeromonas punctata
BE0003128,Thymidylate synthase,Pneumocystis carinii
BE0001549,N-(5'-phosphoribosyl)anthranilate isomerase,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0001558,Tryptophan biosynthesis protein TrpCF,Escherichia coli (strain K12)
BE0001803,"N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIB component",Escherichia coli (strain K12)
BE0002076,Enamine/imine deaminase,Escherichia coli (strain K12)
BE0003129,Glutamate decarboxylase alpha,Escherichia coli (strain K12)
BE0003130,DevB protein,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)
BE0001980,Cytidine deaminase,Bacillus subtilis (strain 168)
BE0003131,1-pyrroline-5-carboxylate dehydrogenase,Thermus thermophilus
BE0002032,Spermidine/putrescine-binding periplasmic protein,Escherichia coli (strain K12)
BE0001562,Regulatory protein TenI,Bacillus subtilis (strain 168)
BE0004567,Pantothenate synthetase,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)
BE0001974,Dihydropteroate synthase 1,Mycobacterium tuberculosis
BE0003133,Dihydropteroate synthase,Bacillus anthracis
BE0003134,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",Humans
BE0002397,Furin,Humans
BE0004039,Octanoyltransferase,Mycobacterium tuberculosis
BE0004040,Putative uncharacterized protein tcp14,Actinoplanes teichomyceticus
BE0002929,PpcA,Geobacter sulfurreducens
BE0004054,Lactaldehyde dehydrogenase,Escherichia coli (strain K12)
BE0001817,Acriflavine resistance protein B,Escherichia coli (strain K12)
BE0004055,Cytochrome c oxidase subunit 1,Rhodobacter sphaeroides
BE0004056,Cytochrome c oxidase subunit 2,Rhodobacter sphaeroides
BE0003135,Chitinase,Neosartorya fumigata
BE0000946,Platelet basic protein,Humans
BE0001149,Deoxyhypusine synthase,Humans
BE0003137,DUTPase,Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)
BE0001977,Thermonuclease,Staphylococcus aureus
BE0001936,Pseudomonalisin,Pseudomonas sp. (strain 101)
BE0001970,Deoxynucleotide monophosphate kinase,Enterobacteria phage T4
BE0001705,M-phase inducer phosphatase 2,Humans
BE0003138,Beta-lactamase class B VIM-2,Pseudomonas aeruginosa
BE0003139,Ribose 5-phosphate isomerase B,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0002135,Cathepsin L1,Humans
BE0002760,Methylaspartate ammonia-lyase,Clostridium tetanomorphum
BE0003140,1-cys peroxiredoxin,Plasmodium falciparum (isolate 3D7)
BE0003141,Peptide deformylase,Thermus thermophilus
BE0003142,Golgi-associated plant pathogenesis-related protein 1,Humans
BE0003143,Glutamine amidotransferase class-I,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0003144,Peptide deformylase,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0003145,"Proteinase inhibitor I4, serpin",Thermobifida fusca (strain YX)
BE0001973,Uracil phosphoribosyltransferase,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0001938,Interferon-stimulated gene 20 kDa protein,Humans
BE0001956,Orotidine 5'-phosphate decarboxylase,Bacillus subtilis (strain 168)
BE0001963,Uracil phosphoribosyltransferase,Geobacillus kaustophilus (strain HTA426)
BE0001574,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase,Shigella flexneri
BE0001630,Pimelyl-[acyl-carrier protein] methyl ester esterase,Escherichia coli (strain K12)
BE0002041,Phospholipase A1,Escherichia coli (strain K12)
BE0003166,ATP sulfurylase (Sulfate adenylyltransferase),Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)
BE0003167,5'-fluoro-5'-deoxy-adenosine synthase,Streptomyces cattleya
BE0000912,Lithostathine-1-alpha,Humans
BE0001992,Endo-N-acetylneuraminidase,Enterobacteria phage K1F
BE0001978,Hemagglutinin-neuraminidase,NDV
BE0003168,Fiber,Human adenovirus 19
BE0002857,Zinc-alpha-2-glycoprotein,Humans
BE0003170,Fiber,Human adenovirus 37
BE0001971,dTDP-4-dehydrorhamnose reductase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
BE0001629,Uroporphyrinogen decarboxylase,Humans
BE0003171,4-chlorobenzoyl CoA ligase,Alcaligenes sp. AL3007
BE0001989,Probable polysaccharide deacetylase PdaA,Bacillus subtilis (strain 168)
BE0001648,Sialic acid-binding Ig-like lectin 7,Humans
BE0002816,Envelope glycoprotein gp160,SIV-mac
BE0001819,3-dehydroquinate dehydratase,Salmonella typhi
BE0003173,B-N-acetylhexosaminidase,Streptomyces plicatus
BE0001740,"dTDP-glucose 4,6-dehydratase",Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
BE0002590,"dTDP-glucose 4,6-dehydratase",Streptomyces venezuelae
BE0005540,Sterol regulatory element-binding protein 1,Humans
BE0004330,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 3, mitochondrial",Humans
BE0004331,Virulence sensor histidine kinase PhoQ,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
BE0004794,Thymidylate synthase 1,Bacillus subtilis (strain 168)
BE0001676,Nucleoside deoxyribosyltransferase,Lactobacillus leichmannii
BE0001646,Cathepsin S,Humans
BE0004052,ATP-dependent dethiobiotin synthetase BioD,Mycobacterium tuberculosis
BE0001731,Biotin synthase,Escherichia coli (strain K12)
BE0003889,Protein kinase C iota type,Humans
BE0001598,Oxysterols receptor LXR-beta,Humans
BE0001976,"Chlorocatechol 1,2-dioxygenase",Rhodococcus opacus
BE0003176,Non-heme chloroperoxidase,Streptomyces aureofaciens
BE0003177,"Hydroxyquinol 1,2-dioxygenase",Nocardioides simplex
BE0003178,Replication protein,Pseudomonas syringae
BE0001744,3-methyl-2-oxobutanoate hydroxymethyltransferase,Escherichia coli (strain K12)
BE0003601,Alpha-lactalbumin,Humans
